Ticket_ID,Date_Created,Date_Closed,Agent_ID,Unit_ID,Priority,Resolution_Time_Hours,SLA_Status,Platform
T1817,2026-01-26 12:25:00,2026-01-26 14:01:00,A20,U05,Low,1.6,Within SLA,Salesforce Flows
T1818,2026-01-18 11:16:00,2026-01-18 11:38:48,A14,U04,High,0.38,Within SLA,Salesforce Flows
T1819,2026-02-13 14:14:00,2026-02-13 14:18:12,A19,U04,High,0.07,Within SLA,Salesforce Flows
T1820,2026-02-04 08:34:00,2026-02-04 10:17:12,A19,U04,Low,1.72,Within SLA,Salesforce Flows
T1821,2026-02-17 15:23:00,2026-02-17 15:46:24,A17,U02,High,0.39,Within SLA,Non-Salesforce Native
T1822,2026-02-01 11:12:00,2026-02-01 12:48:36,A06,U01,Medium,1.61,Within SLA,Salesforce Core
T1823,2026-04-22 11:39:00,2026-04-22 11:42:36,A16,U01,High,0.06,Within SLA,Salesforce Core
T1824,2026-02-14 17:27:00,2026-02-14 17:48:00,A32,U02,High,0.35,Within SLA,Salesforce Core
T1825,2026-01-08 15:14:00,2026-01-08 15:47:36,A43,U03,Low,0.56,Within SLA,Non-Salesforce Native
T1826,2026-03-07 15:06:00,2026-03-07 16:36:36,A44,U04,High,1.51,Within SLA,Salesforce Flows
T1827,2026-02-26 10:29:00,2026-02-26 12:11:00,A10,U05,Low,1.7,Within SLA,Non-Salesforce Native
T1828,2026-04-03 14:59:00,2026-04-03 15:13:24,A34,U04,High,0.24,Within SLA,Salesforce Flows
T1829,2026-03-10 13:55:00,2026-03-10 16:06:24,A46,U01,Low,2.19,Within SLA,Salesforce Core
T1830,2026-01-06 17:17:00,2026-01-06 17:45:48,A15,U05,Medium,0.48,Within SLA,Non-Salesforce Native
T1831,2026-03-15 11:05:00,2026-03-15 12:18:48,A48,U03,High,1.23,Within SLA,Non-Salesforce Native
T1832,2026-04-16 08:31:00,2026-04-16 08:55:00,A04,U04,Low,0.4,Within SLA,Salesforce Flows
T1833,2026-03-24 12:31:00,2026-03-24 22:47:12,A22,U02,High,10.27,Out of SLA,Salesforce Core
T1834,2026-03-25 13:47:00,2026-03-25 16:03:12,A11,U01,Medium,2.27,Within SLA,Salesforce Core
T1835,2026-01-09 14:13:00,2026-01-09 14:45:24,A33,U03,Medium,0.54,Within SLA,Non-Salesforce Native
T1836,2026-03-14 14:09:00,2026-03-14 14:58:12,A19,U04,High,0.82,Within SLA,Salesforce Flows
T1837,2026-04-26 14:29:00,2026-04-26 15:44:00,A25,U05,Low,1.25,Within SLA,Salesforce Flows
T1838,2026-04-21 16:09:00,2026-04-21 17:54:36,A14,U04,Medium,1.76,Within SLA,Salesforce Flows
T1839,2026-04-04 14:40:00,2026-04-04 15:16:36,A25,U05,Medium,0.61,Within SLA,Non-Salesforce Native
T1840,2026-01-10 10:10:00,2026-01-10 14:36:24,A11,U01,High,4.44,Out of SLA,Salesforce Core
T1841,2026-01-07 14:16:00,2026-01-07 23:25:36,A02,U02,High,9.16,Out of SLA,Non-Salesforce Native
T1842,2026-03-16 08:50:00,2026-03-16 10:48:12,A18,U03,High,1.97,Within SLA,Non-Salesforce Native
T1843,2026-01-16 13:56:00,2026-01-16 14:21:48,A44,U04,Low,0.43,Within SLA,Salesforce Flows
T1844,2026-02-11 11:38:00,2026-02-11 13:29:00,A02,U02,Low,1.85,Within SLA,Salesforce Core
T1845,2026-03-13 14:46:00,2026-03-13 14:55:00,A46,U01,Low,0.15,Within SLA,Salesforce Core
T1846,2026-01-13 08:16:00,2026-01-13 12:16:00,A36,U01,High,4.0,Within SLA,Salesforce Core
T1847,2026-03-21 11:27:00,2026-03-21 11:57:36,A29,U04,Medium,0.51,Within SLA,Salesforce Flows
T1848,2026-01-23 17:06:00,2026-01-23 17:58:48,A45,U05,High,0.88,Within SLA,Salesforce Flows
T1849,2026-03-08 11:46:00,2026-03-08 12:08:12,A46,U01,Medium,0.37,Within SLA,Salesforce Core
T1850,2026-01-21 12:26:00,2026-01-21 12:54:12,A29,U04,Low,0.47,Within SLA,Salesforce Flows
T1851,2026-02-05 09:21:00,2026-02-05 11:58:48,A32,U02,Medium,2.63,Out of SLA,Salesforce Core
T1852,2026-01-30 10:22:00,2026-01-30 11:54:24,A34,U04,Low,1.54,Within SLA,Salesforce Flows
T1853,2026-04-03 11:21:00,2026-04-03 11:31:48,A47,U02,Low,0.18,Within SLA,Salesforce Core
T1854,2026-02-07 13:51:00,2026-02-07 17:45:36,A47,U02,High,3.91,Out of SLA,Non-Salesforce Native
T1855,2026-01-04 09:17:00,2026-01-04 10:26:00,A05,U05,Low,1.15,Within SLA,Non-Salesforce Native
T1856,2026-01-22 17:03:00,2026-01-22 17:06:00,A29,U04,Critical,0.05,Within SLA,Salesforce Flows
T1857,2026-01-09 17:30:00,2026-01-09 19:52:12,A07,U02,Low,2.37,Out of SLA,Non-Salesforce Native
T1858,2026-02-04 16:20:00,2026-02-04 17:17:00,A31,U01,Low,0.95,Within SLA,Salesforce Core
T1859,2026-03-07 11:09:00,2026-03-07 12:24:00,A02,U02,Medium,1.25,Within SLA,Non-Salesforce Native
T1860,2026-01-16 14:52:00,2026-01-16 17:28:00,A31,U01,Medium,2.6,Within SLA,Salesforce Core
T1861,2026-04-29 12:03:00,2026-04-29 12:29:24,A07,U02,Low,0.44,Within SLA,Non-Salesforce Native
T1862,2026-03-22 08:10:00,2026-03-22 09:44:48,A28,U03,Low,1.58,Within SLA,Non-Salesforce Native
T1863,2026-02-22 17:06:00,2026-02-22 17:15:36,A02,U02,Medium,0.16,Within SLA,Non-Salesforce Native
T1864,2026-01-26 15:49:00,2026-01-26 16:02:12,A43,U03,Critical,0.22,Within SLA,Non-Salesforce Native
T1865,2026-03-08 17:26:00,2026-03-08 19:36:48,A49,U04,High,2.18,Within SLA,Salesforce Flows
T1866,2026-01-02 13:29:00,2026-01-02 13:30:48,A20,U05,Low,0.03,Within SLA,Salesforce Flows
T1867,2026-01-10 17:39:00,2026-01-10 19:42:36,A33,U03,Medium,2.06,Within SLA,Non-Salesforce Native
T1868,2026-02-11 12:53:00,2026-02-11 13:05:00,A16,U01,Low,0.2,Within SLA,Salesforce Core
T1869,2026-04-24 16:15:00,2026-04-24 17:36:00,A34,U04,Low,1.35,Within SLA,Salesforce Flows
T1870,2026-01-12 15:08:00,2026-01-12 15:15:48,A12,U02,Low,0.13,Within SLA,Non-Salesforce Native
T1871,2026-04-08 11:38:00,2026-04-08 13:33:48,A02,U02,Medium,1.93,Within SLA,Non-Salesforce Native
T1872,2026-04-28 09:30:00,2026-04-28 11:57:36,A14,U04,Low,2.46,Within SLA,Salesforce Flows
T1873,2026-04-11 11:38:00,2026-04-11 12:49:24,A24,U04,Low,1.19,Within SLA,Salesforce Flows
T1874,2026-04-11 09:23:00,2026-04-11 12:21:48,A14,U04,High,2.98,Within SLA,Salesforce Flows
T1875,2026-01-22 15:05:00,2026-01-22 17:02:00,A36,U01,Critical,1.95,Within SLA,Salesforce Core
T1876,2026-03-21 11:55:00,2026-03-21 13:37:36,A25,U05,Low,1.71,Within SLA,Salesforce Flows
T1877,2026-01-18 13:02:00,2026-01-18 13:30:48,A23,U03,Low,0.48,Within SLA,Non-Salesforce Native
T1878,2026-02-28 12:03:00,2026-02-28 13:24:00,A21,U01,Medium,1.35,Within SLA,Salesforce Core
T1879,2026-04-05 13:11:00,2026-04-05 15:54:12,A16,U01,High,2.72,Within SLA,Salesforce Core
T1880,2026-03-02 14:45:00,2026-03-02 20:58:48,A32,U02,High,6.23,Out of SLA,Salesforce Core
T1881,2026-04-21 09:04:00,2026-04-21 11:01:36,A45,U05,High,1.96,Within SLA,Salesforce Flows
T1882,2026-03-19 08:52:00,2026-03-19 10:04:36,A31,U01,Low,1.21,Within SLA,Salesforce Core
T1883,2026-04-20 13:22:00,2026-04-20 19:26:12,A32,U02,High,6.07,Out of SLA,Salesforce Core
T1884,2026-01-05 16:28:00,2026-01-05 17:11:48,A06,U01,High,0.73,Within SLA,Salesforce Core
T1885,2026-03-07 12:59:00,2026-03-07 13:57:48,A27,U02,Low,0.98,Within SLA,Salesforce Core
T1886,2026-02-13 14:31:00,2026-02-13 20:10:00,A11,U01,High,5.65,Out of SLA,Salesforce Core
T1887,2026-03-16 13:25:00,2026-03-16 14:43:36,A16,U01,Critical,1.31,Within SLA,Salesforce Core
T1888,2026-03-06 17:52:00,2026-03-06 19:32:12,A47,U02,Low,1.67,Within SLA,Non-Salesforce Native
T1889,2026-03-11 15:28:00,2026-03-11 16:58:00,A48,U03,Low,1.5,Within SLA,Non-Salesforce Native
T1890,2026-02-04 12:26:00,2026-02-04 14:14:36,A44,U04,Medium,1.81,Within SLA,Salesforce Flows
T1891,2026-03-14 14:03:00,2026-03-14 15:30:00,A19,U04,Medium,1.45,Within SLA,Salesforce Flows
T1892,2026-01-13 16:21:00,2026-01-13 17:47:24,A28,U03,Medium,1.44,Within SLA,Non-Salesforce Native
T1893,2026-03-27 10:07:00,2026-03-27 10:17:12,A08,U03,Critical,0.17,Within SLA,Non-Salesforce Native
T1894,2026-01-26 14:42:00,2026-01-26 14:49:48,A13,U03,Medium,0.13,Within SLA,Non-Salesforce Native
T1895,2026-03-24 14:50:00,2026-03-24 15:14:00,A12,U02,Medium,0.4,Within SLA,Salesforce Core
T1896,2026-01-26 17:26:00,2026-01-26 18:27:48,A11,U01,Low,1.03,Within SLA,Salesforce Core
T1897,2026-03-05 13:45:00,2026-03-05 14:00:00,A38,U03,Medium,0.25,Within SLA,Non-Salesforce Native
T1898,2026-04-09 15:07:00,2026-04-09 18:41:12,A47,U02,Low,3.57,Out of SLA,Salesforce Core
T1899,2026-03-09 16:11:00,2026-03-09 16:48:12,A26,U01,High,0.62,Within SLA,Salesforce Core
T1900,2026-02-20 12:36:00,2026-02-20 16:28:12,A46,U01,Medium,3.87,Within SLA,Salesforce Core
T1901,2026-01-13 16:53:00,2026-01-13 19:00:12,A04,U04,Low,2.12,Within SLA,Salesforce Flows
T1902,2026-04-20 17:10:00,2026-04-20 17:35:48,A28,U03,High,0.43,Within SLA,Non-Salesforce Native
T1903,2026-01-23 09:27:00,2026-01-23 10:09:36,A43,U03,Critical,0.71,Within SLA,Non-Salesforce Native
T1904,2026-02-23 10:32:00,2026-02-23 10:37:24,A36,U01,Low,0.09,Within SLA,Salesforce Core
T1905,2026-04-02 08:02:00,2026-04-02 12:17:00,A16,U01,Low,4.25,Out of SLA,Salesforce Core
T1906,2026-02-14 15:24:00,2026-02-14 17:01:12,A38,U03,Low,1.62,Within SLA,Non-Salesforce Native
T1907,2026-03-05 13:51:00,2026-03-05 14:39:00,A38,U03,Medium,0.8,Within SLA,Non-Salesforce Native
T1908,2026-01-07 13:16:00,2026-01-07 13:34:00,A18,U03,Low,0.3,Within SLA,Non-Salesforce Native
T1909,2026-02-26 14:47:00,2026-02-26 15:18:48,A50,U05,Medium,0.53,Within SLA,Non-Salesforce Native
T1910,2026-04-18 12:59:00,2026-04-18 14:26:00,A34,U04,Low,1.45,Within SLA,Salesforce Flows
T1911,2026-04-28 17:03:00,2026-04-28 17:43:48,A01,U01,Low,0.68,Within SLA,Salesforce Core
T1912,2026-03-02 10:07:00,2026-03-02 11:17:12,A24,U04,High,1.17,Within SLA,Salesforce Flows
T1913,2026-02-12 16:17:00,2026-02-12 16:30:48,A28,U03,Low,0.23,Within SLA,Non-Salesforce Native
T1914,2026-02-16 11:36:00,2026-02-16 13:42:36,A17,U02,Medium,2.11,Out of SLA,Non-Salesforce Native
T1915,2026-02-08 16:03:00,2026-02-08 18:24:00,A30,U05,Low,2.35,Within SLA,Salesforce Flows
T1916,2026-01-12 11:17:00,2026-01-12 15:31:24,A26,U01,Low,4.24,Out of SLA,Salesforce Core
T1917,2026-01-01 17:25:00,2026-01-01 18:10:00,A23,U03,Low,0.75,Within SLA,Non-Salesforce Native
T1918,2026-02-13 15:23:00,2026-02-13 16:41:00,A22,U02,Medium,1.3,Within SLA,Non-Salesforce Native
T1919,2026-04-11 16:41:00,2026-04-11 18:59:36,A33,U03,Low,2.31,Within SLA,Non-Salesforce Native
T1920,2026-04-04 14:08:00,2026-04-04 14:31:24,A21,U01,Low,0.39,Within SLA,Salesforce Core
T1921,2026-04-17 12:14:00,2026-04-17 12:25:24,A02,U02,Medium,0.19,Within SLA,Salesforce Core
T1922,2026-01-18 10:06:00,2026-01-18 12:11:24,A43,U03,Medium,2.09,Within SLA,Non-Salesforce Native
T1923,2026-02-27 08:43:00,2026-02-27 11:20:48,A31,U01,High,2.63,Within SLA,Salesforce Core
T1924,2026-03-23 11:48:00,2026-03-23 13:00:36,A34,U04,High,1.21,Within SLA,Salesforce Flows
T1925,2026-02-13 13:41:00,2026-02-13 14:29:00,A25,U05,Medium,0.8,Within SLA,Salesforce Flows
T1926,2026-01-16 14:27:00,2026-01-16 15:25:48,A32,U02,Low,0.98,Within SLA,Salesforce Core
T1927,2026-02-27 13:31:00,2026-02-27 14:01:00,A05,U05,Medium,0.5,Within SLA,Non-Salesforce Native
T1928,2026-02-28 17:58:00,2026-02-28 19:26:12,A39,U04,Low,1.47,Within SLA,Salesforce Flows
T1929,2026-04-21 10:18:00,2026-04-21 11:40:12,A10,U05,Low,1.37,Within SLA,Salesforce Flows
T1930,2026-01-12 13:12:00,2026-01-12 13:55:12,A29,U04,Medium,0.72,Within SLA,Salesforce Flows
T1931,2026-04-29 17:19:00,2026-04-29 17:21:24,A47,U02,Medium,0.04,Within SLA,Salesforce Core
T1932,2026-01-08 14:15:00,2026-01-08 14:35:24,A13,U03,Critical,0.34,Within SLA,Non-Salesforce Native
T1933,2026-03-19 12:56:00,2026-03-19 15:31:24,A07,U02,Low,2.59,Out of SLA,Non-Salesforce Native
T1934,2026-01-22 15:48:00,2026-01-22 20:10:48,A37,U02,Medium,4.38,Out of SLA,Non-Salesforce Native
T1935,2026-04-20 15:55:00,2026-04-20 16:11:48,A49,U04,Low,0.28,Within SLA,Salesforce Flows
T1936,2026-03-22 17:45:00,2026-03-22 18:01:12,A48,U03,Medium,0.27,Within SLA,Non-Salesforce Native
T1937,2026-01-23 13:46:00,2026-01-23 17:43:00,A05,U05,High,3.95,Within SLA,Non-Salesforce Native
T1938,2026-02-12 09:58:00,2026-02-12 10:45:24,A28,U03,Medium,0.79,Within SLA,Non-Salesforce Native
T1939,2026-04-21 16:39:00,2026-04-21 16:40:48,A32,U02,Low,0.03,Within SLA,Salesforce Core
T1940,2026-04-08 10:25:00,2026-04-08 15:22:00,A08,U03,Medium,4.95,Within SLA,Non-Salesforce Native
T1941,2026-04-13 12:24:00,2026-04-13 12:45:00,A20,U05,Low,0.35,Within SLA,Salesforce Flows
T1942,2026-03-15 14:44:00,2026-03-15 14:50:36,A50,U05,Low,0.11,Within SLA,Non-Salesforce Native
T1943,2026-04-24 16:54:00,2026-04-24 17:29:24,A11,U01,High,0.59,Within SLA,Salesforce Core
T1944,2026-01-26 13:44:00,2026-01-26 15:13:24,A44,U04,Medium,1.49,Within SLA,Salesforce Flows
T1945,2026-02-12 14:21:00,2026-02-12 14:40:12,A23,U03,Low,0.32,Within SLA,Non-Salesforce Native
T1946,2026-03-17 14:27:00,2026-03-17 15:09:00,A28,U03,Medium,0.7,Within SLA,Non-Salesforce Native
T1947,2026-01-28 11:48:00,2026-01-28 13:22:48,A37,U02,Medium,1.58,Within SLA,Non-Salesforce Native
T1948,2026-02-09 13:12:00,2026-02-09 13:17:24,A23,U03,Medium,0.09,Within SLA,Non-Salesforce Native
T1949,2026-01-28 10:59:00,2026-01-28 12:56:36,A45,U05,Low,1.96,Within SLA,Non-Salesforce Native
T1950,2026-03-27 12:25:00,2026-03-27 12:46:00,A40,U05,Low,0.35,Within SLA,Salesforce Flows
T1951,2026-01-23 10:22:00,2026-01-23 11:41:48,A43,U03,Medium,1.33,Within SLA,Non-Salesforce Native
T1952,2026-03-18 09:22:00,2026-03-18 09:41:48,A15,U05,Low,0.33,Within SLA,Salesforce Flows
T1953,2026-04-01 09:23:00,2026-04-01 10:20:36,A47,U02,Low,0.96,Within SLA,Non-Salesforce Native
T1954,2026-02-17 11:26:00,2026-02-17 13:29:00,A06,U01,Low,2.05,Within SLA,Salesforce Core
T1955,2026-02-26 12:25:00,2026-02-26 13:17:12,A40,U05,Medium,0.87,Within SLA,Salesforce Flows
T1956,2026-01-20 12:53:00,2026-01-20 13:57:48,A28,U03,Medium,1.08,Within SLA,Non-Salesforce Native
T1957,2026-01-25 17:49:00,2026-01-25 18:19:00,A41,U01,Medium,0.5,Within SLA,Salesforce Core
T1958,2026-02-07 13:44:00,2026-02-07 17:59:36,A11,U01,Medium,4.26,Out of SLA,Salesforce Core
T1959,2026-04-29 12:34:00,2026-04-29 14:02:12,A33,U03,Low,1.47,Within SLA,Non-Salesforce Native
T1960,2026-04-23 11:23:00,2026-04-23 11:42:48,A45,U05,Low,0.33,Within SLA,Salesforce Flows
T1961,2026-02-14 08:59:00,2026-02-14 09:33:12,A43,U03,Medium,0.57,Within SLA,Non-Salesforce Native
T1962,2026-04-03 10:22:00,2026-04-03 10:53:48,A19,U04,Medium,0.53,Within SLA,Salesforce Flows
T1963,2026-03-14 08:41:00,2026-03-14 08:59:00,A19,U04,Low,0.3,Within SLA,Salesforce Flows
T1964,2026-04-14 14:17:00,2026-04-14 15:38:00,A34,U04,Medium,1.35,Within SLA,Salesforce Flows
T1965,2026-01-21 17:05:00,2026-01-21 17:24:12,A32,U02,High,0.32,Within SLA,Salesforce Core
T1966,2026-04-16 17:29:00,2026-04-16 18:15:12,A18,U03,Low,0.77,Within SLA,Non-Salesforce Native
T1967,2026-03-14 11:39:00,2026-03-14 12:10:12,A09,U04,Low,0.52,Within SLA,Salesforce Flows
T1968,2026-03-22 10:56:00,2026-03-22 13:24:12,A05,U05,Medium,2.47,Within SLA,Non-Salesforce Native
T1969,2026-04-21 09:28:00,2026-04-21 11:28:00,A13,U03,Low,2.0,Within SLA,Non-Salesforce Native
T1970,2026-03-02 16:07:00,2026-03-02 16:30:24,A03,U03,Low,0.39,Within SLA,Non-Salesforce Native
T1971,2026-01-09 12:10:00,2026-01-09 15:06:24,A35,U05,High,2.94,Within SLA,Non-Salesforce Native
T1972,2026-04-30 12:09:00,2026-04-30 12:42:36,A09,U04,High,0.56,Within SLA,Salesforce Flows
T1973,2026-02-25 14:38:00,2026-02-25 18:43:24,A40,U05,High,4.09,Within SLA,Salesforce Flows
T1974,2026-03-19 17:50:00,2026-03-19 18:05:00,A05,U05,High,0.25,Within SLA,Salesforce Flows
T1975,2026-01-20 14:16:00,2026-01-20 15:06:24,A45,U05,Medium,0.84,Within SLA,Salesforce Flows
T1976,2026-04-02 17:54:00,2026-04-02 18:08:24,A06,U01,Low,0.24,Within SLA,Salesforce Core
T1977,2026-03-16 13:19:00,2026-03-16 13:19:36,A05,U05,Low,0.01,Within SLA,Salesforce Flows
T1978,2026-04-21 15:40:00,2026-04-21 16:15:24,A04,U04,High,0.59,Within SLA,Salesforce Flows
T1979,2026-02-04 14:13:00,2026-02-04 15:45:24,A49,U04,Medium,1.54,Within SLA,Salesforce Flows
T1980,2026-01-30 10:48:00,2026-01-30 10:58:12,A25,U05,High,0.17,Within SLA,Non-Salesforce Native
T1981,2026-03-13 09:27:00,2026-03-13 12:34:48,A16,U01,High,3.13,Within SLA,Salesforce Core
T1982,2026-03-04 14:26:00,2026-03-04 18:04:24,A10,U05,High,3.64,Within SLA,Salesforce Flows
T1983,2026-01-18 14:05:00,2026-01-18 14:09:48,A29,U04,Low,0.08,Within SLA,Salesforce Flows
T1984,2026-02-15 15:10:00,2026-02-15 15:43:00,A26,U01,Low,0.55,Within SLA,Salesforce Core
T1985,2026-01-28 10:10:00,2026-01-28 11:02:48,A38,U03,Low,0.88,Within SLA,Non-Salesforce Native
T1986,2026-02-17 12:53:00,2026-02-17 15:23:36,A39,U04,High,2.51,Within SLA,Salesforce Flows
T1987,2026-01-20 13:58:00,2026-01-20 15:20:12,A07,U02,Low,1.37,Within SLA,Salesforce Core
T1988,2026-03-13 15:53:00,2026-03-13 17:24:48,A04,U04,Medium,1.53,Within SLA,Salesforce Flows
T1989,2026-04-19 15:06:00,2026-04-19 21:43:12,A27,U02,Critical,6.62,Out of SLA,Non-Salesforce Native
T1990,2026-02-13 14:40:00,2026-02-13 16:11:12,A11,U01,Medium,1.52,Within SLA,Salesforce Core
T1991,2026-03-04 11:36:00,2026-03-04 12:34:12,A41,U01,Low,0.97,Within SLA,Salesforce Core
T1992,2026-02-17 12:47:00,2026-02-17 13:10:24,A32,U02,High,0.39,Within SLA,Salesforce Core
T1993,2026-04-26 08:59:00,2026-04-26 10:24:12,A24,U04,Low,1.42,Within SLA,Salesforce Flows
T1994,2026-04-28 09:14:00,2026-04-28 12:12:48,A15,U05,Critical,2.98,Within SLA,Salesforce Flows
T1995,2026-04-29 15:14:00,2026-04-29 18:13:24,A03,U03,Medium,2.99,Within SLA,Non-Salesforce Native
T1996,2026-04-08 15:39:00,2026-04-08 15:40:12,A32,U02,Medium,0.02,Within SLA,Non-Salesforce Native
T1997,2026-04-23 08:33:00,2026-04-23 08:49:48,A15,U05,Low,0.28,Within SLA,Salesforce Flows
T1998,2026-03-23 13:06:00,2026-03-23 13:17:24,A29,U04,Low,0.19,Within SLA,Salesforce Flows
T1999,2026-01-25 13:13:00,2026-01-25 14:10:36,A08,U03,Low,0.96,Within SLA,Non-Salesforce Native
T2000,2026-04-11 16:55:00,2026-04-11 17:42:24,A30,U05,Medium,0.79,Within SLA,Salesforce Flows
T2001,2026-01-22 10:36:00,2026-01-22 12:16:48,A16,U01,High,1.68,Within SLA,Salesforce Core
T2002,2026-02-12 08:15:00,2026-02-12 09:36:00,A02,U02,High,1.35,Within SLA,Salesforce Core
T2003,2026-01-06 08:38:00,2026-01-06 08:38:00,A25,U05,Medium,0.0,Within SLA,Non-Salesforce Native
T2004,2026-02-20 16:36:00,2026-02-20 16:58:12,A40,U05,Medium,0.37,Within SLA,Non-Salesforce Native
T2005,2026-01-09 11:21:00,2026-01-09 13:27:00,A22,U02,Medium,2.1,Out of SLA,Salesforce Core
T2006,2026-04-20 08:17:00,2026-04-20 12:33:48,A07,U02,High,4.28,Out of SLA,Salesforce Core
T2007,2026-01-04 11:17:00,2026-01-04 13:08:36,A27,U02,Low,1.86,Within SLA,Non-Salesforce Native
T2008,2026-04-16 16:54:00,2026-04-16 17:04:12,A36,U01,High,0.17,Within SLA,Salesforce Core
T2009,2026-02-03 14:49:00,2026-02-03 15:34:00,A42,U02,Low,0.75,Within SLA,Salesforce Core
T2010,2026-01-18 13:12:00,2026-01-18 14:53:24,A49,U04,Medium,1.69,Within SLA,Salesforce Flows
T2011,2026-02-11 08:14:00,2026-02-11 08:14:36,A18,U03,High,0.01,Within SLA,Non-Salesforce Native
T2012,2026-04-08 17:03:00,2026-04-08 17:37:48,A03,U03,High,0.58,Within SLA,Non-Salesforce Native
T2013,2026-01-07 15:05:00,2026-01-08 08:02:36,A22,U02,High,16.96,Out of SLA,Non-Salesforce Native
T2014,2026-02-21 09:42:00,2026-02-21 10:20:24,A29,U04,Medium,0.64,Within SLA,Salesforce Flows
T2015,2026-02-16 17:50:00,2026-02-16 20:28:24,A06,U01,Low,2.64,Within SLA,Salesforce Core
T2016,2026-02-07 15:00:00,2026-02-07 16:09:36,A49,U04,Low,1.16,Within SLA,Salesforce Flows
T2017,2026-03-12 10:21:00,2026-03-12 13:28:48,A35,U05,Low,3.13,Within SLA,Salesforce Flows
T2018,2026-03-25 10:40:00,2026-03-25 11:17:12,A42,U02,Low,0.62,Within SLA,Salesforce Core
T2019,2026-01-18 14:57:00,2026-01-18 15:13:12,A17,U02,Low,0.27,Within SLA,Salesforce Core
T2020,2026-04-20 15:21:00,2026-04-20 15:33:00,A03,U03,Medium,0.2,Within SLA,Non-Salesforce Native
T2021,2026-02-13 09:34:00,2026-02-13 12:34:00,A50,U05,Low,3.0,Within SLA,Non-Salesforce Native
T2022,2026-03-11 12:00:00,2026-03-11 14:57:00,A01,U01,Low,2.95,Within SLA,Salesforce Core
T2023,2026-04-18 13:39:00,2026-04-18 15:51:00,A26,U01,Medium,2.2,Within SLA,Salesforce Core
T2024,2026-03-15 08:56:00,2026-03-15 10:20:00,A23,U03,Critical,1.4,Within SLA,Non-Salesforce Native
T2025,2026-04-18 09:45:00,2026-04-18 10:37:48,A45,U05,Low,0.88,Within SLA,Non-Salesforce Native
T2026,2026-04-06 10:01:00,2026-04-06 11:04:00,A10,U05,Low,1.05,Within SLA,Salesforce Flows
T2027,2026-03-11 13:31:00,2026-03-11 13:46:00,A41,U01,Medium,0.25,Within SLA,Salesforce Core
T2028,2026-04-27 17:05:00,2026-04-27 17:53:00,A19,U04,Low,0.8,Within SLA,Salesforce Flows
T2029,2026-01-23 14:25:00,2026-01-23 19:01:36,A13,U03,Critical,4.61,Within SLA,Non-Salesforce Native
T2030,2026-01-26 08:14:00,2026-01-26 08:59:00,A36,U01,Low,0.75,Within SLA,Salesforce Core
T2031,2026-02-26 12:01:00,2026-02-26 13:28:00,A33,U03,Medium,1.45,Within SLA,Non-Salesforce Native
T2032,2026-03-21 17:34:00,2026-03-21 17:48:24,A15,U05,Medium,0.24,Within SLA,Salesforce Flows
T2033,2026-02-10 16:22:00,2026-02-10 20:32:12,A07,U02,High,4.17,Out of SLA,Non-Salesforce Native
T2034,2026-02-12 14:40:00,2026-02-12 16:20:12,A01,U01,Medium,1.67,Within SLA,Salesforce Core
T2035,2026-01-06 14:09:00,2026-01-06 20:02:24,A07,U02,High,5.89,Out of SLA,Non-Salesforce Native
T2036,2026-03-01 08:32:00,2026-03-01 09:03:48,A10,U05,Critical,0.53,Within SLA,Salesforce Flows
T2037,2026-03-05 15:15:00,2026-03-05 17:23:24,A41,U01,Medium,2.14,Within SLA,Salesforce Core
T2038,2026-01-28 08:45:00,2026-01-28 08:55:12,A50,U05,Medium,0.17,Within SLA,Salesforce Flows
T2039,2026-03-12 16:22:00,2026-03-12 16:56:12,A22,U02,Low,0.57,Within SLA,Non-Salesforce Native
T2040,2026-03-15 16:36:00,2026-03-15 17:19:48,A48,U03,Low,0.73,Within SLA,Non-Salesforce Native
T2041,2026-02-14 15:39:00,2026-02-14 15:47:24,A46,U01,Low,0.14,Within SLA,Salesforce Core
T2042,2026-04-11 16:01:00,2026-04-11 18:31:36,A32,U02,Medium,2.51,Out of SLA,Non-Salesforce Native
T2043,2026-03-09 08:16:00,2026-03-09 10:08:48,A50,U05,Critical,1.88,Within SLA,Non-Salesforce Native
T2044,2026-03-26 12:17:00,2026-03-26 13:26:00,A29,U04,Medium,1.15,Within SLA,Salesforce Flows
T2045,2026-01-18 17:47:00,2026-01-18 18:07:24,A20,U05,High,0.34,Within SLA,Non-Salesforce Native
T2046,2026-01-14 08:28:00,2026-01-14 09:31:00,A31,U01,Low,1.05,Within SLA,Salesforce Core
T2047,2026-04-30 15:46:00,2026-04-30 16:20:12,A43,U03,Low,0.57,Within SLA,Non-Salesforce Native
T2048,2026-01-27 12:54:00,2026-01-27 13:54:00,A19,U04,Low,1.0,Within SLA,Salesforce Flows
T2049,2026-01-26 17:45:00,2026-01-26 20:24:00,A28,U03,Medium,2.65,Within SLA,Non-Salesforce Native
T2050,2026-01-03 09:32:00,2026-01-03 11:41:00,A42,U02,Medium,2.15,Out of SLA,Non-Salesforce Native
T2051,2026-02-18 15:02:00,2026-02-18 17:42:48,A43,U03,High,2.68,Within SLA,Non-Salesforce Native
T2052,2026-03-13 11:35:00,2026-03-13 14:02:00,A07,U02,Low,2.45,Out of SLA,Non-Salesforce Native
T2053,2026-03-02 13:00:00,2026-03-02 13:06:00,A49,U04,Low,0.1,Within SLA,Salesforce Flows
